url:https://www.restoclub.ru/spb/place/stereo-pub-pizza	title:Stereo Pub & Pizza	tag:type:Пиццерия	tag:subway:Площадь Ленина	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/regatta-club	title:Regatta Club	tag:type:Паб	tag:subway:Чернышевская	tag:check:1300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/silent-chill	title:Silent Chill	tag:type:Кальянная	tag:subway:Звенигородская, Пушкинская	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/red-cups	title:Red Cups	tag:type:Бар	tag:subway:Площадь Восстания, Маяковская	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/pjana-el	title:Пьяна ель	tag:type:Бар	tag:subway:Чернышевская	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/shater-kitchen-bar-show	title:Shater kitchen.bar.show	tag:type:Ресторан	tag:subway:Невский Проспект	tag:check:1300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/fasol-3	title:Фасоль	tag:type:Бар	tag:subway:Московская	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/the-game-of-swords	title:The Game of Swords	tag:type:Кальянная	tag:subway:Площадь Александра Невского	tag:check:850	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/admiral-benbou-1	title:Адмирал Бенбоу	tag:type:Кафе	tag:subway:Комендантский Проспект	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/axiom	title:Axiom	tag:type:Бар	tag:subway:Василеостровская	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/hoppy-cat	title:Hoppy Cat	tag:type:Бар	tag:subway:Московская, Парк Победы	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/barbaris-2	title:BarBaris	tag:type:Бар	tag:subway:Проспект Ветеранов, Автово	tag:check:950	tag:score:Кухня:6.6	tag:score:Интерьер:8.5	tag:score:Сервис:6.7	tag:votes:5
url:https://www.restoclub.ru/spb/place/cvetochki-1	title:Цветочки	tag:type:Бар	tag:subway:Чернышевская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/bazara-net	title:Базара нет	tag:type:Бар	tag:subway:Достоевская, Владимирская	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/bbq-8	title:BBQ	tag:type:Кафе	tag:subway:Звенигородская, Пушкинская	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/barking	title:Barking Raccoon	tag:type:Бар	tag:subway:Садовая, Сенная Площадь, Спасская	tag:check:650	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/barmaley	title:Barmaley	tag:type:Бар	tag:subway:Петроградская	tag:check:850	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/breaking-bad	title:Breaking Bad	tag:type:Бар	tag:subway:Спортивная, Горьковская	tag:check:250	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/bm4	title:БМ4	tag:type:Кафе	tag:subway:Адмиралтейская	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/bluzhdajushhij-forvard	title:Блуждающий форвард	tag:type:Бар	tag:subway:Петроградская	tag:check:400	tag:score:Кухня:9.0	tag:score:Интерьер:8.6	tag:score:Сервис:8.9	tag:votes:4
url:https://www.restoclub.ru/spb/place/wod	title:WöD	tag:type:Бар	tag:subway:Адмиралтейская	tag:check:600	tag:score:Кухня:9.8	tag:score:Интерьер:9.6	tag:score:Сервис:9.8	tag:votes:4
url:https://www.restoclub.ru/spb/place/blackbird-bar	title:Blackbird Bar	tag:type:Бар	tag:subway:Владимирская, Достоевская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/sreda-1	title:Sreda	tag:type:Кафе	tag:subway:Площадь Восстания, Маяковская	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/tvorchestvo	title:Творчество	tag:type:Бар	tag:subway:Звенигородская	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/grenki	title:Гренки	tag:type:Бар	tag:subway:Адмиралтейская	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/doors	title:Doors	tag:type:Бар	tag:subway:Площадь Александра Невского	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/to-be-1	title:To.be	tag:type:Бар	tag:subway:Петроградская	tag:check:1200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/zabava-bar	title:Забава бар	tag:type:Клуб	tag:subway:Петроградская, Выборгская	tag:check:3500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/hophead	title:HopHead	tag:type:Бар	tag:subway:Чернышевская, Площадь Восстания	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/zaliv	title:Залив	tag:type:Рюмочная	tag:subway:Чернышевская	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/garazh-4	title:Гараж	tag:type:Бар	tag:subway:Садовая, Сенная Площадь, Спасская, Адмиралтейская	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/kuhnja-1	title:Кухня	tag:type:Бар	tag:subway:Площадь Восстания	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/monkey-bar	title:Monkey Bar	tag:type:Бар	tag:subway:Маяковская, Площадь Восстания	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/kunst	title:Kunst	tag:type:Кафе	tag:subway:Невский Проспект, Гостиный Двор	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/merula	title:Merula	tag:type:Бар	tag:subway:Чернышевская	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/rjumochnaja-v-butylke	title:Рюмочная в бутылке	tag:type:Рюмочная	tag:subway:Сенная Площадь, Спасская, Садовая	tag:check:350	tag:score:Кухня:9.0	tag:score:Интерьер:8.4	tag:score:Сервис:8.4	tag:votes:2
url:https://www.restoclub.ru/spb/place/pro-bar	title:PRO Bar	tag:type:Бар	tag:subway:Невский Проспект, Гостиный Двор	tag:check:1100	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/pobeda-1	title:Победа	tag:type:Ресторан	tag:subway:Беговая, Комендантский Проспект	tag:check:1300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/shhel	title:Щель	tag:type:Кафе	tag:subway:Сенная Площадь, Спасская, Садовая	tag:check:100	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/saint	title:S'aint	tag:type:Бар	tag:subway:Владимирская, Достоевская	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/78rus	title:78rus	tag:type:Бар	tag:subway:Удельная	tag:check:1600	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/spirt	title:Spirt	tag:type:Бар	tag:subway:Маяковская, Площадь Восстания	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/wine-me	title:Wine me	tag:type:Бар	tag:subway:Садовая, Сенная Площадь, Спасская	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/l-bar	title:Где раки зимуют	tag:type:Бар	tag:subway:Спортивная, Василеостровская	tag:check:200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/get-lucky	title:Get Lucky	tag:type:Бар	tag:subway:Ленинский Проспект, Московская	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/babaganush-1	title:Babaganoush	tag:type:Кафе	tag:subway:Площадь Восстания, Маяковская	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/vstretilis-pogovorili	title:Встретились поговорили	tag:type:Бар	tag:subway:Владимирская, Достоевская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/atelier-pasta-bar	title:Atelier Pasta & Bar	tag:type:Ресторан	tag:subway:Гостиный Двор, Невский Проспект	tag:check:1200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/gedonist	title:Гедонист	tag:type:Кафе	tag:subway:Владимирская, Достоевская	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/botanique	title:Botanique	tag:type:Бар	tag:subway:Петроградская	tag:check:500	tag:score:Кухня:2.7	tag:score:Интерьер:5.2	tag:score:Сервис:2.7	tag:votes:5
url:https://www.restoclub.ru/spb/place/hunt-namore	title:Hunt NaMore	tag:type:Бар	tag:subway:undefined	tag:check:2100	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/branch-garage	title:Branch Garage	tag:type:Бар	tag:subway:Лиговский Проспект	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/malina-1	title:Малина	tag:type:Бар	tag:subway:Академическая	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:15
url:https://www.restoclub.ru/spb/place/1703	title:1703	tag:type:Бар	tag:subway:Лиговский Проспект, Площадь Восстания	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/cult-beer-club	title:Cult Beer Club	tag:type:Бар	tag:subway:Площадь Александра Невского, Лиговский Проспект	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:17
url:https://www.restoclub.ru/spb/place/spb-2	title:СПБ-2	tag:type:Бар	tag:subway:Проспект Большевиков	tag:check:600	tag:score:Кухня:2.7	tag:score:Интерьер:2.0	tag:score:Сервис:2.8	tag:votes:9
url:https://www.restoclub.ru/spb/place/ugrjumochnaja	title:Угрюмочная	tag:type:Бар	tag:subway:Достоевская, Владимирская, Маяковская	tag:check:200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/prof-freud	title:Prof.Freud Club	tag:type:Ресторан	tag:subway:Адмиралтейская	tag:check:2500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:7
url:https://www.restoclub.ru/spb/place/gypsies-jews	title:Gypsies & Jews	tag:type:Бар	tag:subway:Достоевская, Владимирская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/gusary	title:Гусары	tag:type:Бар	tag:subway:Гостиный Двор, Невский Проспект	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/takty	title:Такты	tag:type:Бар	tag:subway:Площадь Восстания, Маяковская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/gitano	title:Gitano	tag:type:Ресторан	tag:subway:Гостиный Двор, Невский Проспект	tag:check:1600	tag:score:Кухня:8.0	tag:score:Интерьер:6.0	tag:score:Сервис:8.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/bez-nazvanija	title:Без названия	tag:type:Кафе	tag:subway:Проспект Большевиков	tag:check:600	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/dujety	title:Дуэты	tag:type:Клуб	tag:subway:Владимирская, Достоевская	tag:check:1500	tag:score:Кухня:8.5	tag:score:Интерьер:8.7	tag:score:Сервис:8.8	tag:votes:8
url:https://www.restoclub.ru/spb/place/sensations	title:Sensations	tag:type:Бар	tag:subway:Гостиный Двор	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:5
url:https://www.restoclub.ru/spb/place/bacchus-bar-shop	title:Bacchus Bar & Shop	tag:type:Бар	tag:subway:Гостиный Двор, Невский Проспект	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/hype-1	title:Hype	tag:type:Ресторан	tag:subway:Площадь Восстания, Маяковская	tag:check:1600	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/lomonosov	title:Lomonosov	tag:type:Клуб	tag:subway:Невский Проспект, Гостиный Двор	tag:check:1300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:22
url:https://www.restoclub.ru/spb/place/gypsy-fish-taproom	title:Gypsy Fish & Taproom	tag:type:Бар	tag:subway:Василеостровская	tag:check:600	tag:score:Кухня:5.7	tag:score:Интерьер:6.2	tag:score:Сервис:3.5	tag:votes:5
url:https://www.restoclub.ru/spb/place/dark-moon	title:Dark Moon	tag:type:Бар	tag:subway:Садовая, Спасская, Сенная Площадь	tag:check:450	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/kabinet-1	title:Кабинет	tag:type:Бар	tag:subway:Гостиный Двор, Невский Проспект	tag:check:250	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/continental	title:Continental	tag:type:Бар	tag:subway:Чкаловская	tag:check:1200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/chika	title:Chika	tag:type:Бар	tag:subway:Проспект Большевиков, Улица Дыбенко	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:5
url:https://www.restoclub.ru/spb/place/mjasnaja-lavka-1	title:Мясная лавка	tag:type:Бар	tag:subway:Нарвская	tag:check:800	tag:score:Кухня:9.5	tag:score:Интерьер:6.4	tag:score:Сервис:5.2	tag:votes:9
url:https://www.restoclub.ru/spb/place/rakovaja	title:Раковая	tag:type:Ресторан	tag:subway:Спортивная	tag:check:1500	tag:score:Кухня:6.6	tag:score:Интерьер:6.9	tag:score:Сервис:7.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/ohta-rill	title:Ohta Rill	tag:type:Бар	tag:subway:Беговая	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/metropolis-kitchen-bar	title:Metropolis Kitchen & Bar	tag:type:Ресторан	tag:subway:Площадь Александра Невского	tag:check:1100	tag:score:Кухня:6.2	tag:score:Интерьер:7.1	tag:score:Сервис:7.1	tag:votes:15
url:https://www.restoclub.ru/spb/place/merula-vinnyj-dvor	title:Merula винный двор	tag:type:Бар	tag:subway:Адмиралтейская	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/the-wall	title:The Wall	tag:type:Бар	tag:subway:Петроградская, Чкаловская, Горьковская, Спортивная	tag:check:800	tag:score:Кухня:8.4	tag:score:Интерьер:7.7	tag:score:Сервис:7.4	tag:votes:4
url:https://www.restoclub.ru/spb/place/garagiste	title:Garagiste	tag:type:Бар	tag:subway:Площадь Восстания, Маяковская, Чернышевская	tag:check:1000	tag:score:Кухня:7.0	tag:score:Интерьер:5.7	tag:score:Сервис:8.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/fillin-good	title:Fillin' Good	tag:type:Бар	tag:subway:undefined	tag:check:700	tag:score:Кухня:6.0	tag:score:Интерьер:7.0	tag:score:Сервис:9.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/koptilnja	title:Коптильня	tag:type:Бар	tag:subway:Комендантский Проспект, Старая Деревня	tag:check:700	tag:score:Кухня:7.1	tag:score:Интерьер:7.2	tag:score:Сервис:7.3	tag:votes:12
url:https://www.restoclub.ru/spb/place/music-bar-11	title:Music Bar 11	tag:type:Бар	tag:subway:Адмиралтейская	tag:check:2300	tag:score:Кухня:7.1	tag:score:Интерьер:7.9	tag:score:Сервис:6.6	tag:votes:15
url:https://www.restoclub.ru/spb/place/vaffel-wine	title:Vaffel & Wine	tag:type:Кафе	tag:subway:Сенная Площадь, Садовая, Спасская	tag:check:750	tag:score:Кухня:7.0	tag:score:Интерьер:7.2	tag:score:Сервис:7.2	tag:votes:13
url:https://www.restoclub.ru/spb/place/terminal-1	title:Терминал	tag:type:Бар	tag:subway:Гостиный Двор, Маяковская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:8.0	tag:score:Сервис:6.6	tag:votes:2
url:https://www.restoclub.ru/spb/place/cuba-libre	title:Cuba Libre	tag:type:Кафе	tag:subway:Садовая, Сенная Площадь, Спасская	tag:check:1100	tag:score:Кухня:7.0	tag:score:Интерьер:7.3	tag:score:Сервис:6.3	tag:votes:16
url:https://www.restoclub.ru/spb/place/barslona-2	title:Барслона	tag:type:Бар	tag:subway:Невский Проспект, Гостиный Двор, Адмиралтейская	tag:check:1000	tag:score:Кухня:7.1	tag:score:Интерьер:8.1	tag:score:Сервис:7.3	tag:votes:17
url:https://www.restoclub.ru/spb/place/sb-burgers	title:SB Burgers	tag:type:Кафе	tag:subway:Площадь Восстания, Маяковская	tag:check:600	tag:score:Кухня:6.0	tag:score:Интерьер:7.3	tag:score:Сервис:7.1	tag:votes:16
url:https://www.restoclub.ru/spb/place/every-dog-bar	title:Every Dog	tag:type:Бар	tag:subway:Садовая, Сенная Площадь, Спасская	tag:check:700	tag:score:Кухня:6.0	tag:score:Интерьер:7.0	tag:score:Сервис:8.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/big-wine-freaks	title:Big Wine Freaks	tag:type:Бар	tag:subway:Петроградская	tag:check:1200	tag:score:Кухня:6.5	tag:score:Интерьер:8.3	tag:score:Сервис:4.1	tag:votes:11
url:https://www.restoclub.ru/spb/place/bar-do-bar	title:Bar Do Bar	tag:type:Бар	tag:subway:Чернышевская	tag:check:650	tag:score:Кухня:6.9	tag:score:Интерьер:8.0	tag:score:Сервис:7.9	tag:votes:9
url:https://www.restoclub.ru/spb/place/holy-ribs	title:Holy Ribs	tag:type:Кафе	tag:subway:Маяковская, Площадь Восстания	tag:check:1000	tag:score:Кухня:6.7	tag:score:Интерьер:6.1	tag:score:Сервис:5.9	tag:votes:8
url:https://www.restoclub.ru/spb/place/do-immigration	title:Do Immigration	tag:type:Бар	tag:subway:Чернышевская, Маяковская, Площадь Восстания	tag:check:500	tag:score:Кухня:7.3	tag:score:Интерьер:7.7	tag:score:Сервис:3.3	tag:votes:9
url:https://www.restoclub.ru/spb/place/prohodimec-1	title:Проходимец	tag:type:Бар	tag:subway:Владимирская, Достоевская, Маяковская, Площадь Восстания	tag:check:800	tag:score:Кухня:6.7	tag:score:Интерьер:6.7	tag:score:Сервис:5.3	tag:votes:33
url:https://www.restoclub.ru/spb/place/kontakt-bar-1	title:Контакт бар	tag:type:Бар	tag:subway:Пионерская	tag:check:500	tag:score:Кухня:5.7	tag:score:Интерьер:5.3	tag:score:Сервис:4.5	tag:votes:29
url:https://www.restoclub.ru/spb/place/cernovar	title:Cernovar	tag:type:Бар	tag:subway:Проспект Ветеранов	tag:check:1200	tag:score:Кухня:6.9	tag:score:Интерьер:7.4	tag:score:Сервис:7.4	tag:votes:13
url:https://www.restoclub.ru/spb/place/sinij-pushkin	title:Синий Пушкин	tag:type:Бар	tag:subway:Маяковская, Площадь Восстания	tag:check:800	tag:score:Кухня:5.6	tag:score:Интерьер:7.3	tag:score:Сервис:6.6	tag:votes:11
url:https://www.restoclub.ru/spb/place/podstrelennaja-gusynja	title:Подстреленная гусыня	tag:type:Ресторан	tag:subway:Владимирская, Достоевская	tag:check:1200	tag:score:Кухня:6.9	tag:score:Интерьер:6.2	tag:score:Сервис:6.1	tag:votes:31
url:https://www.restoclub.ru/spb/place/trattorija	title:Траттория	tag:type:Пиццерия	tag:subway:Проспект Большевиков	tag:check:1200	tag:score:Кухня:7.5	tag:score:Интерьер:8.0	tag:score:Сервис:7.2	tag:votes:11
url:https://www.restoclub.ru/spb/place/husky-bar	title:Husky Bar	tag:type:Бар	tag:subway:Технологический Институт	tag:check:450	tag:score:Кухня:9.0	tag:score:Интерьер:8.0	tag:score:Сервис:8.0	tag:votes:7
url:https://www.restoclub.ru/spb/place/union	title:Union	tag:type:Бар	tag:subway:Маяковская, Площадь Восстания	tag:check:500	tag:score:Кухня:6.5	tag:score:Интерьер:7.3	tag:score:Сервис:6.0	tag:votes:13
url:https://www.restoclub.ru/spb/place/platforma	title:Платформа	tag:type:Бар	tag:subway:Удельная	tag:check:600	tag:score:Кухня:8.7	tag:score:Интерьер:8.6	tag:score:Сервис:8.6	tag:votes:8
url:https://www.restoclub.ru/spb/place/timmermans-bar	title:Timmermans Bar	tag:type:Ресторан	tag:subway:Чкаловская	tag:check:1300	tag:score:Кухня:8.7	tag:score:Интерьер:7.9	tag:score:Сервис:8.8	tag:votes:5
url:https://www.restoclub.ru/spb/place/ezo-1	title:EZO	tag:type:Кафе	tag:subway:Невский Проспект, Гостиный Двор	tag:check:800	tag:score:Кухня:7.4	tag:score:Интерьер:7.9	tag:score:Сервис:7.2	tag:votes:7
url:https://www.restoclub.ru/spb/place/kiosk	title:Kiosk	tag:type:Бар	tag:subway:Чернышевская	tag:check:400	tag:score:Кухня:7.2	tag:score:Интерьер:9.2	tag:score:Сервис:8.5	tag:votes:8
url:https://www.restoclub.ru/spb/place/tesla-bar	title:Tesla Bar	tag:type:Бар	tag:subway:Владимирская, Достоевская	tag:check:1000	tag:score:Кухня:6.0	tag:score:Интерьер:8.4	tag:score:Сервис:6.2	tag:votes:25
url:https://www.restoclub.ru/spb/place/pjat-percev	title:Пять перцев	tag:type:Ресторан	tag:subway:Садовая, Спасская, Сенная Площадь	tag:check:1300	tag:score:Кухня:7.7	tag:score:Интерьер:8.6	tag:score:Сервис:7.5	tag:votes:5
url:https://www.restoclub.ru/spb/place/room-13	title:Room 13	tag:type:Бар	tag:subway:Чернышевская, Гостиный Двор	tag:check:500	tag:score:Кухня:7.2	tag:score:Интерьер:7.7	tag:score:Сервис:7.9	tag:votes:4
url:https://www.restoclub.ru/spb/place/i-bar	title:I Bar	tag:type:Бар	tag:subway:Чернышевская	tag:check:750	tag:score:Кухня:7.8	tag:score:Интерьер:9.2	tag:score:Сервис:8.2	tag:votes:6
url:https://www.restoclub.ru/spb/place/rockets-bishops	title:Rockets & Bishops	tag:type:Бар	tag:subway:Садовая, Сенная Площадь, Спасская	tag:check:900	tag:score:Кухня:8.4	tag:score:Интерьер:7.8	tag:score:Сервис:8.3	tag:votes:21
url:https://www.restoclub.ru/spb/place/molly-malone	title:Molly Malone	tag:type:Паб	tag:subway:Озерки, Проспект Просвещения	tag:check:1000	tag:score:Кухня:6.5	tag:score:Интерьер:8.1	tag:score:Сервис:7.0	tag:votes:19
url:https://www.restoclub.ru/spb/place/commode	title:Commode	tag:type:Бар	tag:subway:Маяковская, Гостиный Двор	tag:check:100	tag:score:Кухня:7.3	tag:score:Интерьер:8.2	tag:score:Сервис:7.4	tag:votes:6
url:https://www.restoclub.ru/spb/place/veleson	title:Veleson	tag:type:Бар	tag:subway:Озерки	tag:check:1100	tag:score:Кухня:8.6	tag:score:Интерьер:8.6	tag:score:Сервис:7.0	tag:votes:10
url:https://www.restoclub.ru/spb/place/ultramen	title:Ultramen	tag:type:Кафе	tag:subway:Сенная Площадь, Садовая, Спасская, Звенигородская	tag:check:500	tag:score:Кухня:6.4	tag:score:Интерьер:7.3	tag:score:Сервис:6.4	tag:votes:2
url:https://www.restoclub.ru/spb/place/nebo-i-vino	title:Небо и вино	tag:type:Бар	tag:subway:Садовая, Сенная Площадь, Спасская	tag:check:1000	tag:score:Кухня:6.5	tag:score:Интерьер:8.4	tag:score:Сервис:5.3	tag:votes:9
